Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary
car,4,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,153.0,18.0,0.0,89.47368421052632,10.526315789473685,0.0,0.7625183242033794,0.10773097363357564,0.21830276405984556,46.662512906124924,64.316806418451,206.73300976330464,75.953664607857,130.77934515544763,1.2089649693760505,0.4441734772389298,0.7647914921371206,127.12519198654581,0.7434221753599171,10424.993921564968,0.9663865546218487,115.0,0.15384615384615385,8.0,0.8461538461538461,44.0,0.03361344537815126,4.0,0.9349593495934959,0.9663865546218487,0.9504132231404958,0.9882029734970912,0.8947368421052632,0.12434057170899276,0.8756594282910073,0.10526315789473684,0.8991109209337708,0.8947368421052632,0.8882446205811437,0.9863212620593879,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,4,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,141.0,30.0,0.0,82.45614035087719,17.54385964912281,0.0,0.5930832077417307,0.11605913454933338,0.23302937355577472,50.269766262412375,68.65559019990665,206.73300976330464,85.80223653076925,120.93077323253539,1.2089649693760505,0.5017674650922178,0.7071975042838327,117.17181786258656,0.6852153091379332,9608.760230037336,0.957983193277311,114.0,0.25,13.0,0.75,39.0,0.04201680672268908,5.0,0.8976377952755905,0.957983193277311,0.926829268292683,0.9699418228829993,0.8245614035087719,0.1988777375812036,0.8011222624187965,0.17543859649122806,0.8057532743771757,0.8245614035087719,0.8109417421355805,0.9618593858003358,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,4,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,145.0,26.0,0.0,84.7953216374269,15.2046783625731,0.0,0.6680355409542299,0.12534253415869723,0.23894395559974854,54.288985107485765,70.39557846246682,206.83681145592234,89.37069317104788,117.46611828487447,1.2095719968182592,0.5226356325792273,0.6869363642390319,111.51484556651691,0.6521335998041925,9145.313233109957,0.9243697478991597,110.0,0.15384615384615385,8.0,0.8461538461538461,44.0,0.07563025210084033,9.0,0.9322033898305084,0.9243697478991597,0.9282700421940928,0.9749515190691661,0.847953216374269,0.1351327035537562,0.8648672964462438,0.15204678362573099,0.8576931972114844,0.847953216374269,0.8471662790783377,0.9637043054886445,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,4,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,146.0,25.0,0.0,85.38011695906432,14.619883040935672,0.0,0.6727147450620119,0.11533204256076017,0.22708007013660067,49.587807092396055,66.3515497391447,210.9017165226857,83.29505013968513,127.60666638300056,1.233343371477694,0.48710555637242764,0.7462378151052664,123.82789692706372,0.7241397481114837,10177.199099856263,0.9576271186440678,113.0,0.16981132075471697,9.0,0.8301886792452831,44.0,0.0423728813559322,5.0,0.9262295081967213,0.9576271186440678,0.9416666666666667,0.9824112567956508,0.8538011695906432,0.14334641495733363,0.8566535850426664,0.14619883040935672,0.8594254306074841,0.8538011695906432,0.8393205235310498,0.9784489602592152,0.0,0.002,0.0,0.0,4773.0,133170.0,17145.0,?
car,4,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,153.0,18.0,0.0,89.47368421052632,10.526315789473685,0.0,0.7705382436260623,0.11892009000273628,0.22950364651581479,51.4011645391841,67.45755587235567,209.27226247128104,85.4227673510409,123.84949512024014,1.223814400416848,0.49954834708211054,0.7242660533347376,118.97437229977214,0.6957565631565622,9769.804223070063,0.957983193277311,114.0,0.09615384615384616,5.0,0.9038461538461539,47.0,0.04201680672268908,5.0,0.957983193277311,0.957983193277311,0.957983193277311,0.9852941176470589,0.8947368421052632,0.08579257712762206,0.9142074228723779,0.10526315789473684,0.8961849067112224,0.8947368421052632,0.8934697855750487,0.9759379192525601,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,4,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,145.0,26.0,0.0,84.7953216374269,15.2046783625731,0.0,0.6587350322382561,0.11918526264895447,0.23139074884568855,51.51578085690837,68.01222815223835,209.27226247128104,85.28463073375042,123.98763173753062,1.223814400416848,0.4987405306067276,0.7250738698101206,119.68337166228241,0.6999027582589614,9828.025038461748,0.9495798319327731,113.0,0.19230769230769232,10.0,0.8076923076923077,42.0,0.05042016806722689,6.0,0.9186991869918699,0.9495798319327731,0.9338842975206612,0.982546864899806,0.847953216374269,0.1577191885279177,0.8422808114720822,0.15204678362573099,0.8451766272048685,0.847953216374269,0.842701335524302,0.9736209784855148,0.001,0.001,0.015625,0.0,4773.0,133170.0,17145.0,?
car,4,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,148.0,23.0,0.0,86.54970760233918,13.450292397660819,0.0,0.6959412446849632,0.11571880239006918,0.22844621344264587,50.0174630021926,67.14674664689245,209.27226247128104,83.38297002200225,125.88929244927878,1.223814400416848,0.4876197077310073,0.7361946926858408,121.09073748520527,0.7081329677497384,9943.593528502208,0.9663865546218487,115.0,0.15384615384615385,8.0,0.8461538461538461,44.0,0.03361344537815126,4.0,0.9349593495934959,0.9663865546218487,0.9504132231404958,0.987879767291532,0.8654970760233918,0.13070394873989227,0.8692960512601077,0.13450292397660818,0.8619185355460245,0.8654970760233918,0.8541789804238854,0.9811540470279745,0.001,0.002,0.0,0.0,4773.0,133170.0,17145.0,?
car,4,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1537.0,170.0,142.0,28.0,0.0,83.52941176470588,16.470588235294116,0.0,0.630721489526765,0.12048009392145823,0.23293261611883856,52.37056798016252,68.90302985342967,204.57991246610894,85.52018163128886,119.05973083482007,1.2034112498006408,0.503059891948758,0.7003513578518827,113.76646609226965,0.6692145064251156,9324.871815255186,0.9243697478991597,110.0,0.21568627450980393,11.0,0.7843137254901961,40.0,0.07563025210084033,9.0,0.9090909090909091,0.9243697478991597,0.9166666666666667,0.9693524468610973,0.8352941176470589,0.17688669444353314,0.8231133055564668,0.16470588235294117,0.8381139950436937,0.8352941176470589,0.8329175974187144,0.9639299036643019,0.001,0.001,0.0,0.0,4773.0,133255.0,17060.0,?
car,4,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1537.0,170.0,145.0,25.0,0.0,85.29411764705883,14.705882352941176,0.0,0.6562044976541012,0.10701424365593429,0.2198396122943123,46.51720080731615,65.03003152273587,204.57991246610894,77.50850860083443,127.0714038652745,1.2034112498006408,0.4559324035343202,0.7474788462663207,124.2249807286733,0.7307351807569018,10182.104282011584,0.9663865546218487,115.0,0.21568627450980393,11.0,0.7843137254901961,40.0,0.03361344537815126,4.0,0.9126984126984127,0.9663865546218487,0.9387755102040817,0.9823694183555776,0.8529411764705882,0.1732098604408504,0.8267901395591496,0.14705882352941177,0.8162418300653596,0.8529411764705882,0.833070458952812,0.9762827137526899,0.001,0.001,0.0,0.0,4773.0,133255.0,17060.0,?
car,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1537.0,170.0,149.0,21.0,0.0,87.6470588235294,12.352941176470589,0.0,0.71673411092597,0.10256283596037025,0.21729147339100616,44.58225253710705,64.27627494776307,204.57991246610894,74.10030957037024,130.4796028957387,1.2034112498006408,0.4358841739433544,0.7675270758572865,127.81674072245768,0.7518631807203393,10476.502997939324,0.9663865546218487,115.0,0.1568627450980392,8.0,0.8431372549019608,43.0,0.03361344537815126,4.0,0.9349593495934959,0.9663865546218487,0.9504132231404958,0.9869830285055199,0.8764705882352941,0.13181818181818183,0.8681818181818182,0.12352941176470589,0.8868928853447221,0.8764705882352941,0.866814310664578,0.9794203203409902,0.0,0.002,0.0,0.0,4773.0,133255.0,17060.0,?
car,5,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,144.0,27.0,0.0,84.21052631578948,15.789473684210526,0.0,0.6392123153864185,0.12292276761040788,0.2354572376631236,53.24267512504494,69.37089248421431,206.73300976330356,88.23910518319894,118.49390458010461,1.2089649693760443,0.5160181589660757,0.6929468104099685,112.83869764715715,0.6598754248371763,9253.419552069725,0.9495798319327731,113.0,0.19230769230769232,10.0,0.8076923076923077,42.0,0.05042016806722689,6.0,0.9186991869918699,0.9495798319327731,0.9338842975206612,0.9831932773109243,0.8421052631578947,0.16320083425346585,0.8367991657465341,0.15789473684210525,0.8591354372735185,0.8421052631578947,0.8257794258779343,0.9760739616965548,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,149.0,22.0,0.0,87.13450292397661,12.865497076023392,0.0,0.7082590151221404,0.11243984224982304,0.22550145269516236,48.70210871750454,66.43769877370063,206.73300976330356,82.06466747784488,124.66834228545868,1.2089649693760443,0.4799103361277478,0.7290546332482963,120.60079869998998,0.7052678286549121,9889.956300056854,0.957983193277311,114.0,0.17307692307692307,9.0,0.8269230769230769,43.0,0.04201680672268908,5.0,0.926829268292683,0.957983193277311,0.9421487603305786,0.9833548804137039,0.8713450292397661,0.14290680080153764,0.8570931991984624,0.1286549707602339,0.8801285687275477,0.8713450292397661,0.8641134441889101,0.9775362492307291,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,5,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,150.0,21.0,0.0,87.71929824561404,12.280701754385966,0.0,0.7316745124411566,0.11239665477285979,0.22325513444246026,48.5815218059514,65.62094299623593,209.27226247128024,79.29197090528494,129.9802915659953,1.2238144004168434,0.46369573628821603,0.7601186641286274,126.3373989790435,0.7388151987078567,10374.432999462948,0.9411764705882353,112.0,0.1346153846153846,7.0,0.8653846153846154,45.0,0.058823529411764705,7.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9776987718164188,0.8771929824561403,0.11565028894939038,0.8843497110506098,0.12280701754385964,0.8816469468244253,0.8771929824561403,0.8760214228050486,0.9743792267608226,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,5,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,153.0,18.0,0.0,89.47368421052632,10.526315789473685,0.0,0.7664288966459251,0.10616523367389298,0.21634347512266972,45.88809716076684,63.58941255297854,209.27226247128024,75.76952896021622,133.50273351106404,1.2238144004168434,0.4430966605860598,0.7807177398307839,130.45961706900732,0.7629217372456568,10712.936686645851,0.9663865546218487,115.0,0.09615384615384616,5.0,0.9038461538461539,47.0,0.03361344537815126,4.0,0.9583333333333334,0.9663865546218487,0.9623430962343097,0.9886877828054299,0.8947368421052632,0.08863504916136496,0.9113649508386351,0.10526315789473684,0.9082019662683278,0.8947368421052632,0.887058961521268,0.9847419394409462,0.001,0.002,0.0,0.0,4773.0,133170.0,17145.0,?
car,5,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,152.0,19.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7533216915951712,0.1099381115110605,0.21878123028018984,47.518858746046725,64.30593713652237,209.27226247128024,77.83103714342198,131.44122532785826,1.2238144004168434,0.4551522639966198,0.7686621364202237,127.33018444130867,0.74462096164508,10455.957443881969,0.957983193277311,114.0,0.15384615384615385,8.0,0.8461538461538461,44.0,0.04201680672268908,5.0,0.9344262295081968,0.957983193277311,0.9460580912863071,0.9896574014221073,0.8888888888888888,0.12402057363546454,0.8759794263645356,0.1111111111111111,0.8871528161864659,0.8888888888888888,0.8858714021413301,0.9827570803180562,0.0,0.002,0.0,0.0,4773.0,133170.0,17145.0,?
car,5,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,139.0,32.0,0.0,81.28654970760233,18.71345029239766,0.0,0.5688622754491018,0.11649445591666495,0.23456019278019466,50.35272590474362,68.94381658031821,209.27226247128024,85.07186835200143,124.20039411927881,1.2238144004168434,0.49749630615205515,0.7263180942647883,120.53399103200137,0.7048771405380196,9897.875246955105,0.9411764705882353,112.0,0.2692307692307692,14.0,0.7307692307692307,38.0,0.058823529411764705,7.0,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9680025856496445,0.8128654970760234,0.2160133761545828,0.7839866238454172,0.1871345029239766,0.8077647823261858,0.8128654970760234,0.8009696606187832,0.9613058682716138,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,5,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,141.0,30.0,0.0,82.45614035087719,17.54385964912281,0.0,0.5929863535385592,0.1196934722382284,0.2355877195122292,51.73544571520151,69.24583549369432,209.27226247128024,87.04326929228435,122.22899317899589,1.2238144004168434,0.509024966621546,0.7147894337952976,117.48795099239277,0.6870640408911858,9647.743943319176,0.9663865546218487,115.0,0.2692307692307692,14.0,0.7307692307692307,38.0,0.03361344537815126,4.0,0.8914728682170543,0.9663865546218487,0.9274193548387097,0.9752747252747253,0.8245614035087719,0.20840798055175466,0.7915920194482453,0.17543859649122806,0.8206741012738565,0.8245614035087719,0.812407212775068,0.9654882779840551,0.004,0.002,0.0,0.0,4773.0,133170.0,17145.0,?
car,5,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1537.0,170.0,148.0,22.0,0.0,87.05882352941177,12.941176470588236,0.0,0.7106159083874961,0.11488018116812777,0.2267888778582512,49.93638485508562,67.08567087711138,204.5799124661086,82.22160810143212,122.35830436467647,1.2034112498006388,0.48365651824371836,0.7197547315569204,118.5710162909756,0.6974765664175036,9718.676916809061,0.9495798319327731,113.0,0.1568627450980392,8.0,0.8431372549019608,43.0,0.05042016806722689,6.0,0.9338842975206612,0.9495798319327731,0.9416666666666667,0.9767671774592189,0.8705882352941177,0.1291518133514067,0.8708481866485932,0.12941176470588237,0.8589150866958355,0.8705882352941177,0.86302790346908,0.9736639225718317,0.001,0.002,0.0,0.0,4773.0,133255.0,17060.0,?
car,5,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1537.0,170.0,146.0,24.0,0.0,85.88235294117646,14.117647058823529,0.0,0.6860330896498652,0.11000563433064661,0.22302245040968777,47.917288437434195,66.12755893419981,202.14446145074953,79.01055341490098,123.13390803584855,1.18908506735735,0.46476796126412345,0.7243171060932267,119.26289538394697,0.7015464434349822,9762.674818094612,0.9327731092436975,111.0,0.13725490196078433,7.0,0.8627450980392157,44.0,0.06722689075630252,8.0,0.940677966101695,0.9327731092436975,0.9367088607594938,0.978579667160982,0.8588235294117647,0.12431339692831145,0.8756866030716887,0.1411764705882353,0.8627298954201226,0.8588235294117647,0.8534390205891013,0.971221500746136,0.002,0.003,0.0,0.0,4773.0,133255.0,17060.0,?
car,5,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1537.0,170.0,148.0,22.0,0.0,87.05882352941177,12.941176470588236,0.0,0.7050938337801609,0.12272279727912394,0.2362965792083592,53.061489537316,69.47876499095759,206.20936651751333,87.96727937270484,118.2420871448085,1.2129962736324313,0.5174545845453226,0.6955416890871088,112.88254527986135,0.6640149722344785,9260.44354318242,0.9745762711864406,115.0,0.15384615384615385,8.0,0.8461538461538461,44.0,0.025423728813559324,3.0,0.9349593495934959,0.9745762711864406,0.954356846473029,0.9863102998696219,0.8705882352941177,0.1298059996867989,0.8701940003132012,0.12941176470588237,0.8717716014369445,0.8705882352941177,0.8568528174350402,0.9746164586566373,0.001,0.001,0.015625,0.0,4773.0,133255.0,17060.0,?
car,6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,158.0,13.0,0.0,92.39766081871345,7.60233918128655,0.0,0.8288815333692555,0.10216776151831648,0.20734228710243266,44.252867394048295,61.087608301057635,206.73300976330464,71.60932404928687,135.12368571401777,1.2089649693760505,0.41876797689641443,0.790196992479636,132.49924304695136,0.7748493745435753,10865.696891318099,0.9915966386554622,118.0,0.09615384615384616,5.0,0.9038461538461539,47.0,0.008403361344537815,1.0,0.959349593495935,0.9915966386554622,0.9752066115702479,0.9975759534583064,0.9239766081871345,0.07925831834689345,0.9207416816531068,0.07602339181286549,0.9236117054152996,0.9239766081871345,0.9198744556990575,0.9940745129448595,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,149.0,22.0,0.0,87.13450292397661,12.865497076023392,0.0,0.7183920952167079,0.11983411788616573,0.2307401424938343,51.90485970614643,67.98113226671454,206.73300976330464,84.74820769606895,121.98480206723569,1.2089649693760505,0.495603553778181,0.7133614155978696,116.85857049488727,0.6833834531864753,9583.072151591352,0.9411764705882353,112.0,0.11538461538461539,6.0,0.8846153846153846,46.0,0.058823529411764705,7.0,0.9491525423728814,0.9411764705882353,0.9451476793248945,0.9810924369747899,0.8713450292397661,0.10494841772120334,0.8950515822787967,0.1286549707602339,0.8732724404969684,0.8713450292397661,0.8673808667068061,0.9720685675756279,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,6,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,138.0,33.0,0.0,80.70175438596492,19.29824561403509,0.0,0.551216796564339,0.12392967521719639,0.2408715869540652,53.6788063286564,70.96607913577627,206.73300976330464,90.03334125026656,116.69966851303808,1.2089649693760505,0.5265107675454185,0.682454201830632,111.55089621953664,0.6523444223364716,9147.812458421857,0.9411764705882353,112.0,0.28846153846153844,15.0,0.7115384615384616,37.0,0.058823529411764705,7.0,0.8818897637795275,0.9411764705882353,0.9105691056910569,0.9607304460245637,0.8070175438596491,0.22888632548452828,0.7711136745154716,0.19298245614035087,0.7969486270356556,0.8070175438596491,0.793904816241145,0.9518087460962942,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,145.0,26.0,0.0,84.7953216374269,15.2046783625731,0.0,0.6516492987542114,0.11880416186071707,0.2307446221219027,51.08066873106288,67.42231170948486,210.9017165226857,84.63033513029269,126.271381392393,1.233343371477694,0.49491424052802746,0.7384291309496667,122.61470228878319,0.7170450426244631,10077.488746316692,0.9661016949152542,114.0,0.24528301886792453,13.0,0.7547169811320755,40.0,0.03389830508474576,4.0,0.8976377952755905,0.9661016949152542,0.9306122448979591,0.984809721778062,0.847953216374269,0.19024288712689416,0.8097571128731059,0.15204678362573099,0.841750162927121,0.847953216374269,0.8383687059983064,0.9765760355837136,0.0,0.002,0.0,0.0,4773.0,133170.0,17145.0,?
car,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,148.0,23.0,0.0,86.54970760233918,13.450292397660819,0.0,0.6920848665153055,0.10982231425347735,0.22328756393410312,47.46880737213607,65.63047493299423,209.27226247128104,79.66606434806603,129.606198123215,1.223814400416848,0.4658834172401522,0.7579309831766958,125.81674960066351,0.7357704655009563,10331.678897068366,0.9663865546218487,115.0,0.19230769230769232,10.0,0.8076923076923077,42.0,0.03361344537815126,4.0,0.92,0.9663865546218487,0.9426229508196722,0.9883645765998708,0.8654970760233918,0.15554912923333977,0.8444508707666601,0.13450292397660818,0.8738667807730709,0.8654970760233918,0.8535073046737403,0.9831456500769384,0.0,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,146.0,25.0,0.0,85.38011695906432,14.619883040935672,0.0,0.6775774945320159,0.11452959016361415,0.22829244563614634,49.503446461147114,67.10154997766394,209.27226247128104,82.58677707723552,126.68548539404551,1.223814400416848,0.4829636086388042,0.7408507917780439,122.41488224441646,0.7158765043533126,10052.328164461473,0.9411764705882353,112.0,0.1346153846153846,7.0,0.8653846153846154,45.0,0.058823529411764705,7.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.976890756302521,0.8538011695906432,0.12233366405381811,0.877666335946182,0.14619883040935672,0.8650408527228235,0.8538011695906432,0.8464014065665253,0.9726498531309018,0.0,0.002,0.0,0.0,4773.0,133170.0,17145.0,?
car,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,147.0,24.0,0.0,85.96491228070175,14.035087719298245,0.0,0.6885718621945668,0.12004240006748276,0.2327554132129251,51.886263770951324,68.41334126829302,209.27226247128104,87.35389901708075,121.91836345420029,1.223814400416848,0.5108415147197705,0.7129728856970777,117.10393343918928,0.6848183242057853,9616.209620082172,0.9495798319327731,113.0,0.1346153846153846,7.0,0.8653846153846154,45.0,0.05042016806722689,6.0,0.9416666666666667,0.9495798319327731,0.9456066945606694,0.9812540400775694,0.8596491228070176,0.12066282027771118,0.879337179722289,0.14035087719298245,0.8411750995847107,0.8596491228070176,0.8465553385174613,0.973790772807731,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1537.0,170.0,146.0,24.0,0.0,85.88235294117646,14.117647058823529,0.0,0.6866359447004607,0.12547714199035565,0.23769044558740174,54.540886504195534,70.3078203168407,204.68371415872664,90.44866540977553,114.23504874895112,1.2040218479925098,0.5320509729986795,0.6719708749938301,108.71275125862685,0.6394867721095697,8911.088843808817,0.9411764705882353,112.0,0.13725490196078433,7.0,0.8627450980392157,44.0,0.058823529411764705,7.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9845114516394793,0.8588235294117647,0.1219099169601322,0.8780900830398679,0.1411764705882353,0.8473262032085561,0.8588235294117647,0.8512434241989479,0.9696475547459839,0.001,0.002,0.0,0.0,4773.0,133255.0,17060.0,?
car,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1537.0,170.0,147.0,23.0,0.0,86.47058823529412,13.529411764705882,0.0,0.6992770343024151,0.11016414876177445,0.22355902782543782,47.886408898936686,66.13025957859432,204.57991246610894,78.4220879365969,126.15782452951204,1.2034112498006408,0.46130639962704056,0.7421048501736003,122.2998265591721,0.7194107444657183,10024.308962601353,0.9411764705882353,112.0,0.1568627450980392,8.0,0.8431372549019608,43.0,0.058823529411764705,7.0,0.9333333333333333,0.9411764705882353,0.9372384937238494,0.9751194595485253,0.8647058823529412,0.13232341458613564,0.8676765854138644,0.13529411764705881,0.868732663797226,0.8647058823529412,0.8633869524799406,0.9712005743211297,0.0,0.002,0.0,0.0,4773.0,133255.0,17060.0,?
car,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1537.0,170.0,146.0,24.0,0.0,85.88235294117646,14.117647058823529,0.0,0.667698322202313,0.10374085555125763,0.22096222376318128,45.09431683800932,65.36210752326393,204.57991246610894,76.32884848330205,128.2510639828069,1.2034112498006408,0.448993226372365,0.7544180234282759,125.5202968484399,0.7383546873437641,10288.274906730301,0.9747899159663865,116.0,0.21568627450980393,11.0,0.7843137254901961,40.0,0.025210084033613446,3.0,0.9133858267716536,0.9747899159663865,0.943089430894309,0.9869830285055199,0.8588235294117647,0.17155386415581292,0.8284461358441871,0.1411764705882353,0.8568663080010925,0.8588235294117647,0.8434781096474069,0.9820524011547611,0.0,0.002,0.0,0.0,4773.0,133255.0,17060.0,?
car,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,138.0,33.0,0.0,80.70175438596492,19.29824561403509,0.0,0.5512881679389312,0.11596274814868847,0.23230564245356763,50.22801752931944,68.44236306373129,206.73300976330356,84.78062892154749,121.95238084175607,1.2089649693760443,0.495793151587997,0.7131718177880472,118.34324300577426,0.6920657485717793,9704.82380175326,0.9411764705882353,112.0,0.3269230769230769,17.0,0.6730769230769231,35.0,0.058823529411764705,7.0,0.8682170542635659,0.9411764705882353,0.9032258064516129,0.9694570135746606,0.8070175438596491,0.24920300067925227,0.7507969993207478,0.19298245614035087,0.7935253184641189,0.8070175438596491,0.7969969075112671,0.9605039067811855,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,149.0,22.0,0.0,87.13450292397661,12.865497076023392,0.0,0.715,0.11452909229897004,0.22368339046232613,49.607044912679335,65.90205756370675,206.73300976330356,81.38218050567707,125.35082925762649,1.2089649693760443,0.47591918424372553,0.7330457851323187,121.01606075728111,0.707696261738486,9924.01016739398,0.9495798319327731,113.0,0.1346153846153846,7.0,0.8653846153846154,45.0,0.05042016806722689,6.0,0.9416666666666667,0.9495798319327731,0.9456066945606694,0.9865869424692955,0.8713450292397661,0.116603429376215,0.8833965706237852,0.1286549707602339,0.8696039340776182,0.8713450292397661,0.8658463553988397,0.9797052849684429,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
car,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.01511202141E7,1536.0,171.0,145.0,26.0,0.0,84.7953216374269,15.2046783625731,0.0,0.661024702653248,0.11290402054826196,0.22709064137569235,48.80082194020456,66.74830601279471,209.27226247128024,81.95173433439669,127.32052813688355,1.2238144004168434,0.47924990838828474,0.7445644920285588,123.55801923584308,0.7225615159990824,10146.199007320365,0.9411764705882353,112.0,0.15384615384615385,8.0,0.8461538461538461,44.0,0.058823529411764705,7.0,0.9333333333333333,0.9411764705882353,0.9372384937238494,0.9838396897220426,0.847953216374269,0.13713771608508452,0.8628622839149155,0.15204678362573099,0.8702729044834308,0.847953216374269,0.8356966068492745,0.9739680947538523,0.001,0.001,0.0,0.0,4773.0,133170.0,17145.0,?
